WAV,K,N,
91.201,2.28381471136,5.0971990689,
92.612,2.30614897579,5.11007411546,
94.045,2.32883147114,5.12314990689,
95.499,2.35184636872,5.13641731844,
96.977,2.37595449735,5.15187354497,
98.477,2.40135132275,5.17012751323,
100.0,2.42713756614,5.18866137566,
101.55,2.45338095238,5.20752380952,
103.12,2.47770508475,5.22799661017,
104.71,2.50142033898,5.24928644068,
106.33,2.52558305085,5.2709779661,
107.98,2.5501625,5.2929625,
109.65,2.5744296875,5.3130546875,
111.34,2.5989875,5.3333875,
113.07,2.6241265625,5.3542015625,
114.82,2.64999402985,5.37598507463,
116.59,2.67720447761,5.39976119403,
118.39,2.7048761194,5.42394029851,
120.23,2.73316268657,5.44865671642,
122.09,2.7586062069,5.47418482759,
123.97,2.7820737931,5.50037517241,
125.89,2.80604068966,5.52712275862,
127.84,2.83038206897,5.55428827586,
129.82,2.85509793103,5.58187172414,
131.83,2.88018827586,5.60987310345,
133.87,2.90565310345,5.63829241379,
135.94,2.93218227848,5.66623544304,
138.04,2.96168860759,5.69122278481,
140.17,2.9916164557,5.71656708861,
142.34,3.02210632911,5.74238734177,
144.54,3.05129942197,5.77285780347,
146.78,3.07939653179,5.80794682081,
149.05,3.1078699422,5.84350578035,
151.36,3.13684508671,5.87969132948,
153.7,3.16619653179,5.91634682081,
156.07,3.19592427746,5.95347225434,
158.49,3.22627919075,5.99138092486,
160.94,3.25655319149,6.03000851064,
163.43,3.28304255319,6.07159680851,
165.96,3.30995744681,6.11385319149,
168.53,3.33729787234,6.15677765957,
171.13,3.36078292683,6.19998243902,
173.78,3.37823414634,6.24367512195,
176.47,3.39594878049,6.28802731707,
179.2,3.41392682927,6.33303902439,
181.97,3.43216829268,6.3787102439,
184.79,3.45073902439,6.42520585366,
187.64,3.46950731707,6.47219609756,
190.55,3.48867073171,6.52017560976,
193.49,3.50389170306,6.55015240175,
196.49,3.51935021834,6.58041441048,
199.53,3.53501484716,6.61107991266,
202.61,3.55088558952,6.6421489083,
205.75,3.56706550218,6.6738231441,
208.93,3.58345152838,6.70590087336,
212.16,3.60009519651,6.73848296943,
215.44,3.62181317829,6.77839302326,
218.78,3.64731627907,6.82383255814,
222.16,3.6731248062,6.86981627907,
225.6,3.69939147287,6.91661627907,
229.09,3.72603992248,6.96409651163,
232.63,3.75307015504,7.01225697674,
236.23,3.78055852713,7.06123372093,
239.88,3.80627569444,7.11159930556,
243.59,3.82083229167,7.16660520833,
247.36,3.83562430556,7.22250069444,
251.19,3.85065173611,7.27928576389,
255.07,3.86587534722,7.33681215278,
259.02,3.88137361111,7.39537638889,
263.03,3.89710729167,7.45483020833,
267.1,3.91307638889,7.51517361111,
271.23,3.91409287926,7.56362569659,
275.42,3.91020123839,7.60863900929,
279.68,3.90624458204,7.65440433437,
284.01,3.90222291022,7.70092167183,
288.4,3.89814551084,7.74808359133,
292.86,3.89400309598,7.79599752322,
297.39,3.88979566563,7.84466346749,
301.99,3.8927310241,7.89064909639,
306.67,3.9095996988,7.93082379518,
311.41,3.92668463855,7.97151355422,
316.23,3.94405793173,8.01289006024,
321.12,3.96168353414,8.05486746988,
326.09,3.97959748996,8.09753162651,
331.13,3.99776375502,8.14079668675,
336.25,4.01621837349,8.18474849398,
341.45,4.03496134538,8.22938704819,
346.74,4.05402871486,8.27479819277,
352.1,4.07334839357,8.32081024096,
357.55,4.09299246988,8.36759487952,
363.08,4.1129248996,8.41506626506,
368.7,4.13318172691,8.46331024096,
374.4,4.15372690763,8.51224096386,
380.19,4.17459648594,8.56194427711,
386.07,4.19579046185,8.61242018072,
392.04,4.21730883534,8.6636686747,
398.11,4.2391876506,8.71577560241,
404.27,4.2533444,8.7746146,
410.52,4.2640944,8.8369896,
416.87,4.2750164,8.9003626,
423.32,4.2861104,8.9647336,
429.87,4.2973764,9.0301026,
436.52,4.3088144,9.0964696,
443.27,4.3204244,9.1638346,
450.12,4.3322064,9.2321976,
457.09,4.3441948,9.3017582,
464.16,4.3563552,9.3723168,
